#       Time / ps                probe_post [pw] (sigb=1)/real
#----------------------------------------------------------------------
               7.7676067                               0
               7.7696097                               0
               7.7716127                               0
               7.7736157                               0
               7.7756187                               0
               7.7776217                               0
               7.7796247                               0
               7.7816277                               0
               7.7836306                               0
               7.7856336                               0
               7.7876366                               0
               7.7896396                               0
               7.7916426                               0
               7.7936456                               0
               7.7956486                               0
               7.7976516                               0
               7.7996546                               0
               7.8016576                               0
               7.8036606                               0
               7.8056636                               0
               7.8076666                               0
               7.8096696                               0
               7.8116725                               0
               7.8136755                               0
               7.8156785                               0
               7.8176815                               0
               7.8196845                               0
               7.8216875                               0
               7.8236905                               0
               7.8256935                               0
               7.8276965                               0
               7.8296995                               0
               7.8317025                               0
               7.8337055                               0
               7.8357085                               0
               7.8377115                               0
               7.8397144                               0
               7.8417174                               0
               7.8437204                               0
               7.8457234                               0
               7.8477264                               0
               7.8497294                               0
               7.8517324                               0
               7.8537354                               0
               7.8557384                               0
               7.8577414                               0
               7.8597444                               0
               7.8617474                               0
               7.8637504                               0
               7.8657534                               0
               7.8677563                               0
               7.8697593                               0
               7.8717623                               0
               7.8737653                               0
               7.8757683                               0
               7.8777713                               0
               7.8797743                               0
               7.8817773                               0
               7.8837803                               0
               7.8857833                               0
               7.8877863                               0
               7.8897893                               0
               7.8917923                               0
               7.8937953                               0
               7.8957983                               0
               7.8978012                               0
               7.8998042                               0
               7.9018072                               0
               7.9038102                               0
               7.9058132                               0
               7.9078162                               0
               7.9098192                               0
               7.9118222                               0
               7.9138252                               0
               7.9158282                               0
               7.9178312                               0
               7.9198342                               0
               7.9218372                               0
               7.9238402                               0
               7.9258431                               0
               7.9278461                               0
               7.9298491                               0
               7.9318521                               0
               7.9338551                               0
               7.9358581                               0
               7.9378611                               0
               7.9398641                               0
               7.9418671                               0
               7.9438701                               0
               7.9458731                               0
               7.9478761                               0
               7.9498791                               0
               7.9518821                               0
                7.953885                               0
                7.955888                               0
                7.957891                               0
                7.959894                               0
                7.961897                               0
                  7.9639                               0
                7.965903                               0
                7.967906                               0
                7.969909                               0
                7.971912                               0
                7.973915                               0
                7.975918                               0
                7.977921                               0
                7.979924                               0
               7.9819269                               0
               7.9839299                               0
               7.9859329                               0
               7.9879359                               0
               7.9899389                               0
               7.9919419                               0
               7.9939449                               0
               7.9959479                               0
               7.9979509                               0
               7.9999539                               0
               8.0019569                               0
               8.0039599                               0
               8.0059629                               0
               8.0079659                               0
               8.0099688                               0
               8.0119718                               0
               8.0139748                               0
               8.0159778                               0
               8.0179808                               0
               8.0199838                               0
               8.0219868                               0
               8.0239898                               0
               8.0259928                               0
               8.0279958                               0
               8.0299988                               0
               8.0320018                               0
               8.0340048                               0
               8.0360078                               0
               8.0380108                               0
               8.0400137                               0
               8.0420167                               0
               8.0440197                               0
               8.0460227                               0
               8.0480257                   5.5676754e-29
               8.0500287                   2.4723714e-28
               8.0520317                   6.4215637e-28
               8.0540347                   1.2984538e-27
               8.0560377                   2.3088975e-27
               8.0580407                   3.7305904e-27
               8.0600437                   5.6620008e-27
               8.0620467                   8.1624325e-27
               8.0640497                   1.1266728e-26
               8.0660527                   1.5030128e-26
               8.0680556                   1.9550686e-26
               8.0700586                    2.489096e-26
               8.0720616                   3.1155295e-26
               8.0740646                    3.852193e-26
               8.0760676                   4.7136945e-26
               8.0780706                   5.7168301e-26
               8.0800736                   6.8786167e-26
               8.0820766                   8.2251271e-26
               8.0840796                   9.7868397e-26
               8.0860826                   1.1596285e-25
               8.0880856                   1.3690365e-25
               8.0900886                   1.6109123e-25
               8.0920916                   1.8903129e-25
               8.0940946                   2.2133931e-25
               8.0960975                   2.5865222e-25
               8.0981005                    3.017315e-25
               8.1001035                   3.5143372e-25
               8.1021065                   4.0877172e-25
               8.1041095                   4.7495475e-25
               8.1061125                   5.5131061e-25
               8.1081155                   6.3934978e-25
               8.1101185                    7.408184e-25
               8.1121215                   8.5777503e-25
               8.1141245                   9.9255991e-25
               8.1161275                   1.1478612e-24
               8.1181305                   1.3266951e-24
               8.1201335                   1.5326123e-24
               8.1221365                   1.7696892e-24
               8.1241394                   2.0425872e-24
               8.1261424                   2.3566299e-24
               8.1281454                   2.7179225e-24
               8.1301484                   3.1335493e-24
               8.1321514                   3.6116121e-24
               8.1341544                   4.1613929e-24
               8.1361574                   4.7934609e-24
               8.1381604                   5.5200702e-24
               8.1401634                   6.3552311e-24
               8.1421664                   7.3149691e-24
               8.1441694                   8.4176764e-24
               8.1461724                   9.6844267e-24
               8.1481754                   1.1139359e-23
               8.1501784                   1.2810085e-23
               8.1521813                   1.4728271e-23
               8.1541843                   1.6930177e-23
               8.1561873                   1.9457204e-23
               8.1581903                   2.2356817e-23
               8.1601933                   2.5683295e-23
               8.1621963                   2.9498733e-23
               8.1641993                   3.3874102e-23
               8.1662023                   3.8890536e-23
               8.1682053                   4.4640848e-23
               8.1702083                   5.1231064e-23
               8.1722113                   5.8782402e-23
               8.1742143                   6.7433292e-23
               8.1762173                   7.7341667e-23
               8.1782203                    8.868826e-23
               8.1802233                   1.0167919e-22
               8.1822262                   1.1654973e-22
               8.1842292                   1.3356845e-22
               8.1862322                   1.5304179e-22
               8.1882352                   1.7531937e-22
               8.1902382                    2.007998e-22
               8.1922412                   2.2993798e-22
               8.1942442                   2.6325214e-22
               8.1962472                   3.0133298e-22
               8.1982502                     3.44854e-22
               8.2002532                   3.9458257e-22
               8.2022562                   4.5139232e-22
               8.2042592                   5.1627868e-22
               8.2062622                   5.9037522e-22
               8.2082652                   6.7497181e-22
               8.2102681                   7.7153698e-22
               8.2122711                   8.8174296e-22
               8.2142741                   1.0074896e-21
               8.2162771                   1.1509403e-21
               8.2182801                   1.3145539e-21
               8.2202831                   1.5011278e-21
               8.2222861                     1.71384e-21
               8.2242891                   1.9563051e-21
               8.2262921                   2.2326261e-21
               8.2282951                   2.5474684e-21
               8.2302981                   2.9061298e-21
               8.2323011                   3.3146251e-21
               8.2343041                   3.7797853e-21
               8.2363071                   4.3093602e-21
                 8.23831                   4.9121517e-21
                8.240313                     5.59814e-21
                8.242316                    6.378652e-21
                8.244319                   7.2665269e-21
                8.246322                   8.2763266e-21
                8.248325                   9.4245718e-21
                8.250328                   1.0729961e-20
                8.252331                   1.2213712e-20
                8.254334                   1.3899845e-20
                8.256337                   1.5815561e-20
                 8.25834                     1.79917e-20
                8.260343                   2.0463148e-20
                8.262346                   2.3269399e-20
                8.264349                   2.6455143e-20
               8.2663519                   3.0070984e-20
               8.2683549                    3.417414e-20
               8.2703579                    3.882932e-20
               8.2723609                   4.4109735e-20
               8.2743639                   5.0098083e-20
               8.2763669                   5.6887902e-20
               8.2783699                   6.4584897e-20
               8.2803729                   7.3308435e-20
               8.2823759                   8.3193424e-20
               8.2843789                   9.4392206e-20
               8.2863819                   1.0707673e-19
               8.2883849                   1.2144114e-19
               8.2903879                   1.3770456e-19
               8.2923909                   1.5611428e-19
               8.2943939                   1.7694919e-19
               8.2963968                   2.0052382e-19
               8.2983998                   2.2719295e-19
               8.3004028                   2.5735668e-19
               8.3024058                    2.914657e-19
               8.3044088                   3.3002797e-19
               8.3064118                   3.7361605e-19
               8.3084148                    4.228744e-19
               8.3104178                   4.7852924e-19
               8.3124208                   5.4139794e-19
               8.3144238                   6.1240146e-19
               8.3164268                   6.9257451e-19
               8.3184298                   7.8308298e-19
               8.3204328                    8.852377e-19
               8.3224358                   1.0005136e-18
               8.3244387                   1.1305679e-18
               8.3264417                   1.2772658e-18
               8.3284447                   1.4427012e-18
               8.3304477                   1.6292286e-18
               8.3324507                   1.8394941e-18
               8.3344537                   2.0764675e-18
               8.3364567                   2.3434853e-18
               8.3384597                   2.6442938e-18
               8.3404627                   2.9830967e-18
               8.3424657                   3.3646142e-18
               8.3444687                   3.7941391e-18
               8.3464717                   4.2776115e-18
               8.3484747                   4.8216933e-18
               8.3504777                   5.4338489e-18
               8.3524806                   6.1224539e-18
               8.3544836                   6.8968885e-18
               8.3564866                   7.7676677e-18
               8.3584896                   8.7465672e-18
               8.3604926                   9.8467816e-18
               8.3624956                   1.1083084e-17
               8.3644986                    1.247201e-17
               8.3665016                   1.4032054e-17
               8.3685046                    1.578395e-17
               8.3705076                   1.7750865e-17
               8.3725106                   1.9958697e-17
               8.3745136                   2.2436444e-17
               8.3765166                   2.5216516e-17
               8.3785196                   2.8335108e-17
               8.3805225                   3.1832712e-17
               8.3825255                   3.5754552e-17
               8.3845285                   4.0151126e-17
               8.3865315                   4.5078841e-17
               8.3885345                   5.0600685e-17
               8.3905375                   5.6786948e-17
               8.3925405                   6.3716086e-17
               8.3945435                   7.1475625e-17
               8.3965465                   8.0163224e-17
               8.3985495                   8.9887796e-17
               8.4005525                   1.0077072e-16
               8.4025555                   1.1294734e-16
               8.4045585                   1.2656851e-16
               8.4065615                   1.4180223e-16
               8.4085644                   1.5883582e-16
               8.4105674                    1.778777e-16
               8.4125704                    1.991601e-16
               8.4145734                   2.2294146e-16
               8.4165764                   2.4950932e-16
               8.4185794                   2.7918361e-16
               8.4205824                   3.1232063e-16
               8.4225854                   3.4931597e-16
               8.4245884                   3.9061028e-16
               8.4265914                    4.366926e-16
               8.4285944                   4.8810699e-16
               8.4305974                   5.4545799e-16
               8.4326004                   6.0941644e-16
               8.4346034                   6.8072839e-16
               8.4366064                   7.6022222e-16
               8.4386093                   8.4881571e-16
               8.4406123                   9.4752992e-16
               8.4426153                   1.0574966e-15
               8.4446183                   1.1799708e-15
               8.4466213                   1.3163449e-15
               8.4486243                   1.4681625e-15
               8.4506273                   1.6371372e-15
               8.4526303                   1.8251637e-15
               8.4546333                   2.0343441e-15
               8.4566363                   2.2670062e-15
               8.4586393                   2.5257304e-15
               8.4606423                    2.813369e-15
               8.4626453                   3.1330828e-15
               8.4646483                   3.4883696e-15
               8.4666512                   3.8831005e-15
               8.4686542                   4.3215532e-15
               8.4706572                   4.8084633e-15
               8.4726602                   5.3490645e-15
               8.4746632                   5.9491406e-15
               8.4766662                   6.6150861e-15
               8.4786692                   7.3539663e-15
               8.4806722                   8.1735778e-15
               8.4826752                     9.08254e-15
               8.4846782                   1.0090372e-14
               8.4866812                   1.1207572e-14
               8.4886842                   1.2445708e-14
               8.4906872                   1.3817598e-14
               8.4926902                   1.5337303e-14
               8.4946931                   1.7020396e-14
               8.4966961                    1.888401e-14
               8.4986991                   2.0947034e-14
               8.5007021                   2.3230285e-14
               8.5027051                   2.5756675e-14
               8.5047081                   2.8551502e-14
               8.5067111                   3.1642528e-14
               8.5087141                   3.5060389e-14
               8.5107171                   3.8838779e-14
               8.5127201                   4.3014732e-14
               8.5147231                   4.7629035e-14
               8.5167261                   5.2726543e-14
               8.5187291                   5.8356554e-14
               8.5207321                   6.4573208e-14
                8.522735                   7.1436092e-14
                8.524738                   7.9010595e-14
                8.526741                    8.736856e-14
                8.528744                   9.6588974e-14
                8.530747                   1.0675828e-13
                 8.53275                   1.1797171e-13
                8.534753                   1.3033333e-13
                8.536756                   1.4395779e-13
                8.538759                   1.5897048e-13
                8.540762                   1.7550872e-13
                8.542765                   1.9372365e-13
                8.544768                   2.1378053e-13
                8.546771                   2.3586006e-13
                8.548774                   2.6016069e-13
               8.5507769                   2.8689964e-13
               8.5527799                   3.1631428e-13
               8.5547829                   3.4866535e-13
               8.5567859                   3.8423673e-13
               8.5587889                   4.2334018e-13
               8.5607919                   4.6631589e-13
               8.5627949                   5.1353621e-13
               8.5647979                   5.6540825e-13
               8.5668009                   6.2237592e-13
               8.5688039                    6.849259e-13
               8.5708069                   7.5358783e-13
               8.5728099                   8.2894069e-13
               8.5748129                   9.1161771e-13
               8.5768159                   1.0023073e-12
               8.5788189                   1.1017631e-12
               8.5808218                   1.2108064e-12
               8.5828248                   1.3303325e-12
               8.5848278                   1.4613159e-12
               8.5868308                   1.6048214e-12
               8.5888338                    1.762007e-12
               8.5908368                   1.9341366e-12
               8.5928398                   2.1225832e-12
               8.5948428                   2.3288432e-12
               8.5968458                   2.5545464e-12
               8.5988488                    2.801463e-12
               8.6008518                   3.0715235e-12
               8.6028548                   3.3668218e-12
               8.6048578                   3.6896378e-12
               8.6068608                   4.0424494e-12
               8.6088637                   4.4279479e-12
               8.6108667                   4.8490573e-12
               8.6128697                   5.3089511e-12
               8.6148727                   5.8110787e-12
               8.6168757                   6.3591851e-12
               8.6188787                   6.9573271e-12
               8.6208817                    7.609909e-12
               8.6228847                   8.3217062e-12
               8.6248877                    9.097902e-12
               8.6268907                   9.9441129e-12
               8.6288937                   1.0866409e-11
               8.6308967                   1.1871392e-11
               8.6328997                   1.2966189e-11
               8.6349027                   1.4158534e-11
               8.6369056                    1.545678e-11
               8.6389086                   1.6869983e-11
               8.6409116                   1.8407912e-11
               8.6429146                   2.0081182e-11
               8.6449176                   2.1901211e-11
               8.6469206                   2.3880367e-11
               8.6489236                   2.6032033e-11
               8.6509266                   2.8370587e-11
               8.6529296                   3.0911702e-11
               8.6549326                   3.3672138e-11
               8.6569356                    3.667007e-11
               8.6589386                   3.9925051e-11
               8.6609416                   4.3458295e-11
               8.6629446                   4.7292521e-11
               8.6649475                   5.1452313e-11
               8.6669505                   5.5964066e-11
               8.6689535                    6.085643e-11
               8.6709565                   6.6159981e-11
               8.6729595                    7.190786e-11
               8.6749625                   7.8135637e-11
               8.6769655                    8.488151e-11
               8.6789685                   9.2186714e-11
               8.6809715                   1.0009558e-10
               8.6829745                   1.0865566e-10
               8.6849775                   1.1791815e-10
               8.6869805                   1.2793793e-10
               8.6889835                   1.3877409e-10
               8.6909865                   1.5049011e-10
               8.6929894                   1.6315388e-10
               8.6949924                   1.7683838e-10
               8.6969954                   1.9162203e-10
               8.6989984                   2.0758875e-10
               8.7010014                    2.248283e-10
               8.7030044                    2.434376e-10
               8.7050074                   2.6351952e-10
               8.7070104                   2.8518497e-10
               8.7090134                   3.0855226e-10
               8.7110164                   3.3374845e-10
               8.7130194                   3.6090896e-10
               8.7150224                   3.9017887e-10
               8.7170254                   4.2171358e-10
               8.7190284                     4.55679e-10
               8.7210314                    4.922518e-10
               8.7230343                   5.3162113e-10
               8.7250373                   5.7398975e-10
               8.7270403                   6.1957296e-10
               8.7290433                   6.6860121e-10
               8.7310463                   7.2131975e-10
               8.7330493                   7.7799062e-10
               8.7350523                   8.3889288e-10
               8.7370553                   9.0432393e-10
               8.7390583                   9.7459994e-10
               8.7410613                   1.0500598e-09
               8.7430643                   1.1310612e-09
               8.7450673                   1.2179874e-09
               8.7470703                   1.3112438e-09
               8.7490733                   1.4112637e-09
               8.7510762                   1.5185065e-09
               8.7530792                   1.6334593e-09
               8.7550822                   1.7566433e-09
               8.7570852                    1.888608e-09
               8.7590882                   2.0299365e-09
               8.7610912                    2.181251e-09
               8.7630942                   2.3432107e-09
               8.7650972                   2.5165105e-09
               8.7671002                   2.7018921e-09
               8.7691032                   2.9001368e-09
               8.7711062                   3.1120784e-09
               8.7731092                   3.3385901e-09
               8.7751122                   3.5806054e-09
               8.7771152                    3.839109e-09
               8.7791181                   4.1151361e-09
               8.7811211                   4.4097901e-09
               8.7831241                   4.7242314e-09
               8.7851271                   5.0596877e-09
               8.7871301                   5.4174533e-09
               8.7891331                   5.7989003e-09
               8.7911361                   6.2054649e-09
               8.7931391                   6.6386746e-09
               8.7951421                   7.1001271e-09
               8.7971451                   7.5915115e-09
               8.7991481                   8.1146084e-09
               8.8011511                   8.6713033e-09
               8.8031541                   9.2635418e-09
               8.8051571                   9.8934284e-09
                 8.80716                    1.056312e-08
                8.809163                    1.127492e-08
                8.811166                    1.203123e-08
                8.813169                   1.2834579e-08
                8.815172                    1.368763e-08
                8.817175                   1.4593152e-08
                8.819178                    1.555408e-08
                8.821181                   1.6573454e-08
                8.823184                   1.7654504e-08
                8.825187                   1.8800563e-08
                 8.82719                   2.0015151e-08
                8.829193                   2.1301966e-08
                8.831196                   2.2664829e-08
                8.833199                    2.410776e-08
               8.8352019                   2.5634956e-08
               8.8372049                   2.7250811e-08
               8.8392079                   2.8959902e-08
               8.8412109                   3.0766972e-08
               8.8432139                   3.2677031e-08
               8.8452169                   3.4695246e-08
               8.8472199                    3.682698e-08
               8.8492229                   3.9077941e-08
               8.8512259                   4.1453898e-08
               8.8532289                   4.3960933e-08
               8.8552319                   4.6605353e-08
               8.8572349                   4.9393769e-08
               8.8592379                   5.2332994e-08
               8.8612409                   5.5430026e-08
               8.8632439                   5.8692221e-08
               8.8652468                   6.2127198e-08
               8.8672498                   6.5742775e-08
               8.8692528                   6.9547071e-08
               8.8712558                   7.3548539e-08
               8.8732588                   7.7755853e-08
               8.8752618                    8.217795e-08
               8.8772648                   8.6824146e-08
               8.8792678                   9.1704004e-08
               8.8812708                   9.6827308e-08
               8.8832738                   1.0220424e-07
               8.8852768                   1.0784527e-07
               8.8872798                   1.1376118e-07
               8.8892828                   1.1996277e-07
               8.8912858                   1.2646161e-07
               8.8932887                   1.3326931e-07
               8.8952917                   1.4039769e-07
               8.8972947                   1.4785912e-07
               8.8992977                   1.5566582e-07
               8.9013007                   1.6383069e-07
               8.9033037                   1.7236683e-07
               8.9053067                   1.8128768e-07
               8.9073097                   1.9060653e-07
               8.9093127                   2.0033764e-07
               8.9113157                   2.1049448e-07
               8.9133187                   2.2109177e-07
               8.9153217                   2.3214401e-07
               8.9173247                   2.4366578e-07
               8.9193277                   2.5567205e-07
               8.9213306                   2.6817791e-07
               8.9233336                   2.8119867e-07
               8.9253366                   2.9474954e-07
               8.9273396                   3.0884596e-07
               8.9293426                   3.2350373e-07
               8.9313456                    3.387383e-07
               8.9333486                   3.5456531e-07
               8.9353516                   3.7100046e-07
               8.9373546                   3.8805906e-07
               8.9393576                    4.057571e-07
               8.9413606                    4.241097e-07
               8.9433636                   4.4313267e-07
               8.9453666                   4.6284065e-07
               8.9473696                   4.8324872e-07
               8.9493725                    5.043719e-07
               8.9513755                   5.2622423e-07
               8.9533785                   5.4881897e-07
               8.9553815                   5.7217143e-07
               8.9573845                   5.9629357e-07
               8.9593875                   6.2119837e-07
               8.9613905                   6.4689701e-07
               8.9633935                   6.7340277e-07
               8.9653965                   7.0072541e-07
               8.9673995                   7.2887435e-07
               8.9694025                     7.57859e-07
               8.9714055                   7.8768778e-07
               8.9734085                   8.1836785e-07
               8.9754115                   8.4990553e-07
               8.9774144                    8.823061e-07
               8.9794174                   9.1557383e-07
               8.9814204                   9.4970952e-07
               8.9834234                   9.8471624e-07
               8.9854264                   1.0205931e-06
               8.9874294                    1.057338e-06
               8.9894324                   1.0949479e-06
               8.9914354                   1.1334176e-06
               8.9934384                   1.1727395e-06
               8.9954414                   1.2129064e-06
               8.9974444                   1.2539054e-06
               8.9994474                   1.2957224e-06
               9.0014504                   1.3383467e-06
               9.0034534                   1.3817558e-06
               9.0054564                   1.4259316e-06
               9.0074593                   1.4708532e-06
               9.0094623                   1.5164923e-06
               9.0114653                   1.5628223e-06
               9.0134683                   1.6098128e-06
               9.0154713                    1.657428e-06
               9.0174743                   1.7056327e-06
               9.0194773                   1.7543864e-06
               9.0214803                   1.8036448e-06
               9.0234833                   1.8533627e-06
               9.0254863                   1.9034881e-06
               9.0274893                   1.9539658e-06
               9.0294923                   2.0047424e-06
               9.0314953                   2.0557503e-06
               9.0334983                   2.1069271e-06
               9.0355012                   2.1582033e-06
               9.0375042                    2.209504e-06
               9.0395072                   2.2607489e-06
               9.0415102                   2.3118565e-06
               9.0435132                   2.3627424e-06
               9.0455162                   2.4133123e-06
               9.0475192                   2.4634686e-06
               9.0495222                    2.513109e-06
               9.0515252                   2.5621272e-06
               9.0535282                   2.6104157e-06
               9.0555312                   2.6578574e-06
               9.0575342                   2.7043225e-06
               9.0595372                   2.7496893e-06
               9.0615402                   2.7938263e-06
               9.0635431                   2.8365949e-06
               9.0655461                   2.8778444e-06
               9.0675491                   2.9174362e-06
               9.0695521                   2.9552079e-06
               9.0715551                   2.9909996e-06
               9.0735581                   3.0246443e-06
               9.0755611                   3.0559623e-06
               9.0775641                   3.0847901e-06
               9.0795671                   3.1109292e-06
               9.0815701                   3.1341875e-06
               9.0835731                   3.1543699e-06
               9.0855761                   3.1712778e-06
               9.0875791                   3.1846893e-06
               9.0895821                   3.1943927e-06
                9.091585                   3.2001598e-06
                9.093588                   3.2017634e-06
                9.095591                   3.1989615e-06
                9.097594                   3.1915136e-06
                9.099597                   3.1791659e-06
                  9.1016                   3.1616555e-06
                9.103603                   3.1387192e-06
                9.105606                   3.1100835e-06
                9.107609                   3.0754687e-06
                9.109612                    3.034584e-06
                9.111615                   2.9871285e-06
                9.113618                   2.9328051e-06
                9.115621                   2.8713053e-06
                9.117624                   2.8022988e-06
               9.1196269                   2.7254739e-06
               9.1216299                   2.6404781e-06
               9.1236329                   2.5469736e-06
               9.1256359                   2.4446113e-06
               9.1276389                   2.3330236e-06
               9.1296419                   2.2118476e-06
               9.1316449                   2.0807093e-06
               9.1336479                   1.9392028e-06
               9.1356509                   1.7869441e-06
               9.1376539                   1.6235214e-06
               9.1396569                   1.4485257e-06
               9.1416599                    1.261521e-06
               9.1436629                   1.0620729e-06
               9.1456659                   8.4973944e-07
               9.1476689                   6.2406277e-07
               9.1496718                   3.8456244e-07
               9.1516748                   1.3077654e-07
               9.1536778                   -1.377933e-07
               9.1556808                  -4.2165344e-07
               9.1576838                  -7.2131455e-07
               9.1596868                  -1.0373169e-06
               9.1616898                  -1.3701758e-06
               9.1636928                  -1.7204525e-06
               9.1656958                  -2.0887354e-06
               9.1676988                  -2.4755751e-06
               9.1697018                  -2.8815798e-06
               9.1717048                  -3.3073527e-06
               9.1737078                  -3.7535244e-06
               9.1757108                  -4.2207207e-06
               9.1777137                  -4.7096029e-06
               9.1797167                  -5.2208389e-06
               9.1817197                  -5.7551153e-06
               9.1837227                  -6.3131303e-06
               9.1857257                  -6.8956049e-06
               9.1877287                  -7.5032704e-06
               9.1897317                  -8.1368993e-06
               9.1917347                  -8.7972353e-06
               9.1937377                  -9.4850971e-06
               9.1957407                  -1.0201271e-05
               9.1977437                  -1.0946592e-05
               9.1997467                  -1.1721913e-05
               9.2017497                  -1.2528099e-05
               9.2037527                  -1.3366034e-05
               9.2057556                  -1.4236631e-05
               9.2077586                  -1.5140806e-05
               9.2097616                  -1.6079525e-05
               9.2117646                  -1.7053753e-05
               9.2137676                  -1.8064472e-05
               9.2157706                  -1.9112699e-05
               9.2177736                  -2.0199489e-05
               9.2197766                  -2.1325855e-05
               9.2217796                  -2.2492899e-05
               9.2237826                  -2.3701724e-05
               9.2257856                   -2.495344e-05
               9.2277886                  -2.6249202e-05
               9.2297916                  -2.7590159e-05
               9.2317946                  -2.8977532e-05
               9.2337975                  -3.0412489e-05
               9.2358005                  -3.1896276e-05
               9.2378035                  -3.3430114e-05
               9.2398065                  -3.5015328e-05
               9.2418095                  -3.6653171e-05
               9.2438125                  -3.8344947e-05
               9.2458155                  -4.0092018e-05
               9.2478185                  -4.1895718e-05
               9.2498215                  -4.3757415e-05
               9.2518245                  -4.5678504e-05
               9.2538275                  -4.7660399e-05
               9.2558305                  -4.9704463e-05
               9.2578335                    -5.18122e-05
               9.2598365                  -5.3985058e-05
               9.2618395                  -5.6224395e-05
               9.2638424                  -5.8531855e-05
               9.2658454                  -6.0908829e-05
               9.2678484                  -6.3356871e-05
               9.2698514                  -6.5877442e-05
               9.2718544                  -6.8472115e-05
               9.2738574                  -7.1142384e-05
               9.2758604                  -7.3889852e-05
               9.2778634                   -7.671602e-05
               9.2798664                   -7.962241e-05
               9.2818694                  -8.2610714e-05
               9.2838724                  -8.5682285e-05
               9.2858754                  -8.8838866e-05
               9.2878784                  -9.2081992e-05
               9.2898814                  -9.5413112e-05
               9.2918843                  -9.8833883e-05
               9.2938873                  -0.00010234561
               9.2958903                  -0.00010595021
               9.2978933                  -0.00010964904
               9.2998963                  -0.00011344368
               9.3018993                  -0.00011733538
               9.3039023                  -0.00012132589
               9.3059053                   -0.0001254168
               9.3079083                  -0.00012960933
               9.3099113                  -0.00013390506
               9.3119143                  -0.00013830542
               9.3139173                  -0.00014281174
               9.3159203                  -0.00014742558
               9.3179233                  -0.00015214805
               9.3199262                   -0.0001569804
